2,16.4,"IEPS pendiente de pago en importación","Activos Circulantes","Activo","2014-07-11",N,55
1,17,"Anticipo a proveedores","Activos Circulantes","Activo","2014-07-11",N,56
2,17.1,"Anticipo a proveedores","Activos Circulantes","Activo","2014-07-11",N,57
1,18,"Otros Activos Circulantes","Activos Circulantes","Activo","2014-07-11",N,58
2,18.1,"Otros Activos Circulantes","Activos Circulantes","Activo","2014-07-11",N,59
1,19,Terrenos,"Activos no circulantes","Activo","2014-07-11",N,60
2,19.1,Terrenos,"Activos no circulantes","Activo","2014-07-11",N,61
1,20,Edificios,"Activos no circulantes","Activo","2014-07-11",N,62
2,20.1,Edificios,"Activos no circulantes","Activo","2014-07-11",N,63
1,21,"Maquinaria y equipo","Activos no circulantes","Activo","2014-07-11",N,64
2,21.1,"Maquinaria y equipo","Activos no circulantes","Activo","2014-07-11",N,65
1,22,"Equipo de transporte","Activos no circulantes","Activo","2014-07-11",N,66
2,22.1,"Equipo de transporte","Activos no circulantes","Activo","2014-07-11",N,67
1,23,"Mobiliario y equipo de oficina","Activos no circulantes","Activo","2014-07-11",N,68
2,23.1,"Mobiliario y equipo de oficina","Activos no circulantes","Activo","2014-07-11",N,69
1,24,"Equipo de cómputo","Activos no circulantes","Activo","2014-07-11",N,70
2,24.1,"Equipo de cómputo","Activos no circulantes","Activo","2014-07-11",N,71
1,25,"Depreciación acumulada","Activos no circulantes","Activo","2014-07-11",N,72
2,25.1,"Depreciación acumulada de edificios","Activos no circulantes","Activo","2014-07-11",N,73
2,25.2,"Depreciación acumulada de maquinaria y equipo","Activos no circulantes","Activo","2014-07-11",N,74
2,25.3,"Depreciación acumulada de equipo de transporte","Activos no circulantes","Activo","2014-07-11",N,75
2,25.4,"Depreciación acumulada de mobiliario y equipo","Activos no circulantes","Activo","2014-07-11",N,76
2,25.5,"Depreciación acumulada de equipo de cómputo","Activos no circulantes","Activo","2014-07-11",N,77
2,25.6,"Depreciación acumulada de otros activos","Activos no circulantes","Activo","2014-07-11",N,78
1,26,"Adaptaciones y mejoras","Activos no circulantes","Activo","2014-07-11",N,79
2,26.1,"Adaptaciones y mejoras","Activos no circulantes","Activo","2014-07-11",N,80
1,27,"Gastos Pre Operativos","Activos no circulantes","Activo","2014-07-11",N,81
2,27.1,"Gastos Pre Operativos","Activos no circulantes","Activo","2014-07-11",N,82
1,28,"Gastos de instalación","Activos no circulantes","Activo","2014-07-11",N,83
2,28.1,"Gastos de instalación","Activos no circulantes","Activo","2014-07-11",N,84
1,29,"Gastos de organización","Activos no circulantes","Activo","2014-07-11",N,85
2,29.1,"Gastos de organización","Activos no circulantes","Activo","2014-07-11",N,86
1,30,"Investigación y Desarrollo de Mercado","Activos no circulantes","Activo","2014-07-11",N,87
2,30.1,"Investigación y Desarrollo de Mercado","Activos no circulantes","Activo","2014-07-11",N,88
1,31,"Marcas y Patentes","Activos no circulantes","Activo","2014-07-11",N,89
2,31.1,"Marcas y Patentes","Activos no circulantes","Activo","2014-07-11",N,90
1,32,"Depósitos en Garantía","Activos no circulantes","Activo","2014-07-11",N,91
2,32.1,"Depósitos en Garantía","Activos no circulantes","Activo","2014-07-11",N,92
1,33,"Crédito Mercantil","Activos no circulantes","Activo","2014-07-11",N,93
2,33.1,"Crédito Mercantil","Activos no circulantes","Activo","2014-07-11",N,94
1,34,"Impuestos diferidos","Activos no circulantes","Activo","2014-07-11",N,95
2,34.1,"Impuestos diferidos","Activos no circulantes","Activo","2014-07-11",N,96
1,35,"Cuentas por cobrar a largo plazo","Activos no circulantes","Activo","2014-07-11",N,97
2,35.1,"Cuentas por cobrar a largo plazo","Activos no circulantes","Activo","2014-07-11",N,98
1,36,"Otros Activos No Circulantes","Activos no circulantes","Activo","2014-07-11",N,99
2,36.1,"Otros Activos No Circulantes","Activos no circulantes","Activo","2014-07-11",N,100
1,37,Proveedores,"Pasivos circulantes","Pasivo","2014-07-11",N,101
2,37.1,"Proveedores Nacionales","Pasivos circulantes","Pasivo","2014-07-11",N,102
2,37.2,"Proveedores Extranjeros","Pasivos circulantes","Pasivo","2014-07-11",N,103
2,37.3,"Partes Relacionadas","Pasivos circulantes","Pasivo","2014-07-11",N,104
1,38,"Cuentas por Pagar a corto plazo","Pasivos circulantes","Pasivo","2014-07-11",N,105
2,38.1,"Documentos por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,106
2,38.2,"Documentos por Pagar Bancarios","Pasivos circulantes","Pasivo","2014-07-11",N,107
2,38.3,"Dividendos por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,108
2,38.4,"Partes Relacionadas","Pasivos circulantes","Pasivo","2014-07-11",N,109
2,38.5,"Intereses por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,110
1,39,"Acreedores diversos","Pasivos circulantes","Pasivo","2014-07-11",N,111
2,39.1,"Socios, Accionistas o Representante legal","Pasivos circulantes","Pasivo","2014-07-11",N,112
2,39.2,"Partes Relacionadas","Pasivos circulantes","Pasivo","2014-07-11",N,113
2,39.3,"Otros Acreedores Diversos","Pasivos circulantes","Pasivo","2014-07-11",N,114
1,40,"Anticipo de Clientes","Pasivos circulantes","Pasivo","2014-07-11",N,115
2,40.1,"Anticipo de clientes","Pasivos circulantes","Pasivo","2014-07-11",N,116
1,41,"Impuestos trasladados","Pasivos circulantes","Pasivo","2014-07-11",N,117
2,41.1,"IVA trasladado","Pasivos circulantes","Pasivo","2014-07-11",N,118
2,41.2,"IEPS trasladado","Pasivos circulantes","Pasivo","2014-07-11",N,119
1,42,"Impuestos trasladados cobrados","Pasivos circulantes","Pasivo","2014-07-11",N,120
2,42.1,"IVA trasladado cobrado","Pasivos circulantes","Pasivo","2014-07-11",N,121
2,42.2,"IEPS trasladado cobrado","Pasivos circulantes","Pasivo","2014-07-11",N,122
1,43,"Impuestos trasladados no cobrados","Pasivos circulantes","Pasivo","2014-07-11",N,123
2,43.1,"IVA trasladado no cobrado","Pasivos circulantes","Pasivo","2014-07-11",N,124
2,43.2,"IEPS trasladado no cobrado","Pasivos circulantes","Pasivo","2014-07-11",N,125
1,44,"Impuestos y Derechos por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,126
2,44.1,"IVA por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,127
2,44.2,"IEPS por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,128
2,44.3,"ISR por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,129
2,44.4,"PTU por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,130
2,44.5,"IETU por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,131
2,44.6,"Impuestos estatales y municipales por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,132
2,44.7,"Otros impuestos por pagar","Pasivos circulantes","Pasivo","2014-07-11",N,133
2,44.8,"Derechos por Pagar","Pasivos circulantes","Pasivo","2014-07-11",N,134
1,45,"Impuestos Retenidos","Pasivos circulantes","Pasivo","2014-07-11",N,135
2,45.1,"Retenciones salarios y asimilados","Pasivos circulantes","Pasivo","2014-07-11",N,136
2,45.2,"Retenciones IVA","Pasivos circulantes","Pasivo","2014-07-11",N,137
2,45.3,"Retenciones arrendamiento ISR","Pasivos circulantes","Pasivo","2014-07-11",N,138
2,45.4,"Retenciones servicios profesionales ISR","Pasivos circulantes","Pasivo","2014-07-11",N,139
2,45.5,"Retenciones dividendos","Pasivos circulantes","Pasivo","2014-07-11",N,140
2,45.6,"Otras retenciones","Pasivos circulantes","Pasivo","2014-07-11",N,141
1,46,"Pagos por terceros","Pasivos circulantes","Pasivo","2014-07-11",N,142
2,46.1,"Pagos por terceros","Pasivos circulantes","Pasivo","2014-07-11",N,143
1,47,"Otros Pasivos circulantes","Pasivos circulantes","Pasivo","2014-07-11",N,144
2,47.1,"Otros Pasivos circulantes","Pasivos circulantes","Pasivo","2014-07-11",N,145
1,48,"Acreedores a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,146
2,48.1,"Socios, Accionistas o Representante legal","Pasivos no circulantes","Pasivo","2014-07-11",N,147
2,48.2,"Partes Relacionadas","Pasivos no circulantes","Pasivo","2014-07-11",N,148
2,48.3,"Otros Acreedores a largo plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,149
1,49,"Cuentas por Pagar a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,150
2,49.1,"Documentos por Pagar a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,151
2,49.2,"Documentos por Pagar Bancarios a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,152
2,49.3,"Partes Relacionadas","Pasivos no circulantes","Pasivo","2014-07-11",N,153
2,49.4,"Hipotecas por Pagar","Pasivos no circulantes","Pasivo","2014-07-11",N,154
2,49.5,"Intereses por pagar a largo plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,155
1,50,"Cobros anticipados","Pasivos no circulantes","Pasivo","2014-07-11",N,156
2,50.1,"Rentas Cobradas por Anticipado","Pasivos no circulantes","Pasivo","2014-07-11",N,157
2,50.2,"Intereses Cobrados por Anticipado","Pasivos no circulantes","Pasivo","2014-07-11",N,158
2,50.3,"Factoraje Financiero","Pasivos no circulantes","Pasivo","2014-07-11",N,159
2,50.4,"Otros Cobros por Anticipado","Pasivos no circulantes","Pasivo","2014-07-11",N,160
1,51,"Otros Pasivos a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,161
2,51.1,"Otros Pasivos a Largo Plazo","Pasivos no circulantes","Pasivo","2014-07-11",N,162
1,52,"Capital social",Capital,"Pasivo","2014-07-11",N,163
2,52.1,"Capital fijo",Capital,"Pasivo","2014-07-11",N,164
2,52.2,"Capital variable",Capital,"Pasivo","2014-07-11",N,165
2,52.3,"Aportaciones para Futuros Aumentos a Capital",Capital,"Pasivo","2014-07-11",N,166
1,53,"Reserva Legal",Capital,"Pasivo","2014-07-11",N,167
2,53.1,"Reserva Legal",Capital,"Pasivo","2014-07-11",N,168
1,54,"Resultado del Ejercicio",Capital,"Pasivo","2014-07-11",N,169
2,54.1,"Utilidad del Ejercicio",Capital,"Pasivo","2014-07-11",N,170
2,54.2,"Pérdida del Ejercicio",Capital,"Pasivo","2014-07-11",N,171
1,55,"Resultado de Ejercicios Anteriores",Capital,"Pasivo","2014-07-11",N,172
2,55.1,"Utilidad de Ejercicios anteriores",Capital,"Pasivo","2014-07-11",N,173
2,55.2,"Pérdida de Ejercicios anteriores",Capital,"Pasivo","2014-07-11",N,174
1,56,"Otras Cuentas de Capital",Capital,"Pasivo","2014-07-11",N,175
2,56.1,"Otras Cuentas de Capital",Capital,"Pasivo","2014-07-11",N,176
1,57,Ventas,"Ingresos","Pasivo","2014-07-11",N,177
2,57.1,"Ventas Gravadas a Tasa general contado","Ingresos","Pasivo","2014-07-11",N,178
2,57.2,"Ventas Gravadas a Tasa general crédito","Ingresos","Pasivo","2014-07-11",N,179
2,57.3,"Ventas Gravadas al 0% contado","Ingresos","Pasivo","2014-07-11",N,180
2,57.4,"Ventas Gravadas al 0% crédito","Ingresos","Pasivo","2014-07-11",N,181
2,57.5,"Ventas Exentas contado","Ingresos","Pasivo","2014-07-11",N,182
2,57.6,"Ventas Exentas crédito","Ingresos","Pasivo","2014-07-11",N,183
1,58,"Devoluciones, Descuentos y Rebajas Sobre Ventas","Ingresos","Pasivo","2014-07-11",N,184
2,58.1,"Devoluciones, Descuentos y Rebajas Sobre Ventas a tasa general","Ingresos","Pasivo","2014-07-11",N,185
2,58.2,"Devoluciones, Descuentos y Rebajas Sobre Ventas al 0%","Ingresos","Pasivo","2014-07-11",N,186
2,58.3,"Devoluciones, Descuentos y Rebajas Sobre Ventas exentas","Ingresos","Pasivo","2014-07-11",N,187
1,59,"Productos financieros","Ingresos","Pasivo","2014-07-11",N,188
2,59.1,"Productos financieros","Ingresos","Pasivo","2014-07-11",N,189
1,60,"Otros Ingresos","Ingresos","Pasivo","2014-07-11",N,190
2,60.1,"Otros Ingresos","Ingresos","Pasivo","2014-07-11",N,191
1,61,"Costo de Ventas","Costos","Pasivo","2014-07-11",N,192
2,61.1,"Costo de Ventas","Costos","Pasivo","2014-07-11",N,193
1,62,Compras,"Costos","Pasivo","2014-07-11",N,194
2,62.1,"Compras nacionales","Costos","Pasivo","2014-07-11",N,195
2,62.2,"Compras al extranjero","Costos","Pasivo","2014-07-11",N,196
1,63,"Devoluciones, Descuentos y Rebajas Sobre Compras","Costos","Pasivo","2014-07-11",N,197
2,63.1,"Devoluciones, Descuentos y Rebajas Sobre Compras","Costos","Pasivo","2014-07-11",N,198
1,64,"Otras cuentas de costos","Costos","Pasivo","2014-07-11",N,199
2,64.1,"Otras cuentas de costos","Costos","Pasivo","2014-07-11",N,200
1,65,"Gastos Generales","Gastos","Pasivo","2014-07-11",N,201
2,65.1,"Gastos Generales","Gastos","Pasivo","2014-07-11",N,202
2,65.2,"Combustibles y lubricantes","Gastos","Pasivo","2014-07-11",N,203
2,65.3,Correos,"Gastos","Pasivo","2014-07-11",N,204
2,65.4,Internet,"Gastos","Pasivo","2014-07-11",N,205
2,65.5,"Viáticos y gastos de viaje","Gastos","Pasivo","2014-07-11",N,206
2,65.6,"Gastos de representación","Gastos","Pasivo","2014-07-11",N,207
2,65.7,Teléfono,"Gastos","Pasivo","2014-07-11",N,208
2,65.8,Agua,"Gastos","Pasivo","2014-07-11",N,209
2,65.9,Electricidad,"Gastos","Pasivo","2014-07-11",N,210
2,65.1,"Vigilancia y limpieza","Gastos","Pasivo","2014-07-11",N,211
2,65.11,"Materiales de oficina","Gastos","Pasivo","2014-07-11",N,212
2,65.12,"Gastos legales","Gastos","Pasivo","2014-07-11",N,213
2,65.13,"Mantenimiento y conservación","Gastos","Pasivo","2014-07-11",N,214
2,65.14,"Seguros y fianzas","Gastos","Pasivo","2014-07-11",N,215
2,65.15,"Gastos no deducibles","Gastos","Pasivo","2014-07-11",N,216
2,65.16,"Otros impuestos y derechos","Gastos","Pasivo","2014-07-11",N,217
2,65.17,"Recargos fiscales","Gastos","Pasivo","2014-07-11",N,218
2,65.18,"Cuotas y suscripciones","Gastos","Pasivo","2014-07-11",N,219
2,65.19,"Propaganda y publicidad","Gastos","Pasivo","2014-07-11",N,220
2,65.2,Fotocopiado,"Gastos","Pasivo","2014-07-11",N,221
2,65.21,Donativos,"Gastos","Pasivo","2014-07-11",N,222
2,65.22,"Asistencia técnica","Gastos","Pasivo","2014-07-11",N,223
2,65.23,Fletes,"Gastos","Pasivo","2014-07-11",N,224
2,65.24,"Impuesto de importación","Gastos","Pasivo","2014-07-11",N,225
2,65.25,"Impuesto de exportación","Gastos","Pasivo","2014-07-11",N,226
2,65.26,"Regalías sin retención","Gastos","Pasivo","2014-07-11",N,227
2,65.27,"Regalías sujetas al 5%","Gastos","Pasivo","2014-07-11",N,228
2,65.28,"Regalías sujetas al 10%","Gastos","Pasivo","2014-07-11",N,229
2,65.29,"Regalías sujetas al 25%","Gastos","Pasivo","2014-07-11",N,230
2,65.3,"Regalías sujetas al 30%","Gastos","Pasivo","2014-07-11",N,231
2,65.31,"Comisiones sobre ventas","Gastos","Pasivo","2014-07-11",N,232
2,65.32,"Patentes y marcas","Gastos","Pasivo","2014-07-11",N,233
2,65.33,"Materias primas de producción","Gastos","Pasivo","2014-07-11",N,234
2,65.34,"Materiales auxiliares de producción","Gastos","Pasivo","2014-07-11",N,235
2,65.35,"Comisiones bancarias","Gastos","Pasivo","2014-07-11",N,236
1,66,"Gastos de Ventas","Gastos","Pasivo","2014-07-11",N,237
2,66.1,"Gastos de Ventas","Gastos","Pasivo","2014-07-11",N,238
1,67,"Gastos de Administración","Gastos","Pasivo","2014-07-11",N,239
2,67.1,"Gastos de Administración","Gastos","Pasivo","2014-07-11",N,240
1,68,"Gastos Financieros","Gastos","Pasivo","2014-07-11",N,241
2,68.1,"Gastos Financieros","Gastos","Pasivo","2014-07-11",N,242
1,69,"Otros Gastos","Gastos","Pasivo","2014-07-11",N,243
2,69.1,"Perdida en venta de terrenos","Gastos","Pasivo","2014-07-11",N,244
2,69.2,"Perdida en venta de edificios y construcciones","Gastos","Pasivo","2014-07-11",N,245
2,69.3,"Perdida en venta de maquinaria","Gastos","Pasivo","2014-07-11",N,246
2,69.4,"Perdida en venta de equipo de transporte","Gastos","Pasivo","2014-07-11",N,247
2,69.5,"Perdida en venta de mobiliario y equipo","Gastos","Pasivo","2014-07-11",N,248
2,69.6,"Perdida en venta de equipo de computo","Gastos","Pasivo","2014-07-11",N,249
2,69.7,"Perdida en enajenación de acciones","Gastos","Pasivo","2014-07-11",N,250
2,69.8,"Perdida por deterioro de activos","Gastos","Pasivo","2014-07-11",N,251
2,69.9,Otros,"Gastos","Pasivo","2014-07-11",N,252
1,70,"Participación de los Trabajadores en las Utilidades","Gastos","Pasivo","2014-07-11",N,253
2,70.1,"Participación de los Trabajadores en las Utilidades","Gastos","Pasivo","2014-07-11",N,254
1,71,"Gastos no deducibles","Gastos","Pasivo","2014-07-11",N,255
2,71.1,"Gastos no deducibles","Gastos","Pasivo","2014-07-11",N,256
1,72,"Depreciación contable","Gastos","Pasivo","2014-07-11",N,257
2,72.1,"Depreciación contable de edificios","Gastos","Pasivo","2014-07-11",N,258
2,72.2,"Depreciación contable de maquinaria y equipo","Gastos","Pasivo","2014-07-11",N,259
2,72.3,"Depreciación contable de equipo de transporte","Gastos","Pasivo","2014-07-11",N,260
2,72.4,"Depreciación contable de mobiliario y equipo","Gastos","Pasivo","2014-07-11",N,261
2,72.5,"Depreciación contable de equipo de cómputo","Gastos","Pasivo","2014-07-11",N,262
2,72.6,"Depreciación contable de otros activos","Gastos","Pasivo","2014-07-11",N,263
1,73,"Amortización contable","Gastos","Pasivo","2014-07-11",N,264
2,73.1,"Amortización contable","Gastos","Pasivo","2014-07-11",N,265
1,74,CUCA,"Cuentas de Orden","Pasivo","2014-07-11",N,266
2,74.1,CUCA,"Cuentas de Orden","Pasivo","2014-07-11",N,267
1,75,CUFIN,"Cuentas de Orden","Pasivo","2014-07-11",N,268
2,75.1,CUFIN,"Cuentas de Orden","Pasivo","2014-07-11",N,269
NULL,100,"Activo",NULL,NULL,"2015-01-05",S,270
NULL,100.01,"Activo a corto plazo",NULL,NULL,"2015-01-05",S,271
1,101,"Caja",NULL,NULL,"2015-01-05",S,272
2,101.01,"Caja y efectivo",NULL,NULL,"2015-01-05",S,273
1,102,"Bancos",NULL,NULL,"2015-01-05",S,274
2,102.01,"Bancos nacionales",NULL,NULL,"2015-01-05",S,275
2,102.02,"Bancos extranjeros",NULL,NULL,"2015-01-05",S,276
1,103,"Inversiones",NULL,NULL,"2015-01-05",S,277
2,103.01,"Inversiones temporales",NULL,NULL,"2015-01-05",S,278
2,103.02,"Inversiones en fideicomisos",NULL,NULL,"2015-01-05",S,279
2,103.03,"Otras inversiones",NULL,NULL,"2015-01-05",S,280
1,104,"Otros instrumentos financieros",NULL,NULL,"2015-01-05",S,281
2,104.01,"Otros instrumentos financieros",NULL,NULL,"2015-01-05",S,282
1,105,"Clientes",NULL,NULL,"2015-01-05",S,283
2,105.01,"Clientes nacionales",NULL,NULL,"2015-01-05",S,284
2,105.02,"Clientes extranjeros",NULL,NULL,"2015-01-05",S,285
2,105.03,"Clientes nacionales parte relacionada",NULL,NULL,"2015-01-05",S,286
2,105.04,"Clientes extranjeros parte relacionada",NULL,NULL,"2015-01-05",S,287
1,106,"Cuentas y documentos por cobrar a corto plazo",NULL,NULL,"2015-01-05",S,288
2,106.01,"Cuentas y documentos por cobrar a corto plazo nacional",NULL,NULL,"2015-01-05",S,289
2,106.02,"Cuentas y documentos por cobrar a corto plazo extranjero",NULL,NULL,"2015-01-05",S,290
2,106.03,"Cuentas y documentos por cobrar a corto plazo nacional parte relacionada",NULL,NULL,"2015-01-05",S,291
2,106.04,"Cuentas y documentos por cobrar a corto plazo extranjero parte relacionada",NULL,NULL,"2015-01-05",S,292
2,106.05,"Intereses por cobrar a corto plazo nacional",NULL,NULL,"2015-01-05",S,293
2,106.06,"Intereses por cobrar a corto plazo extranjero",NULL,NULL,"2015-01-05",S,294
2,106.07,"Intereses por cobrar a corto plazo nacional parte relacionada",NULL,NULL,"2015-01-05",S,295
2,106.08,"Intereses por cobrar a corto plazo extranjero parte relacionada",NULL,NULL,"2015-01-05",S,296
2,106.09,"Otras cuentas y documentos por cobrar a corto plazo",NULL,NULL,"2015-01-05",S,297
2,106.10,"Otras cuentas y documentos por cobrar a corto plazo parte relacionada",NULL,NULL,"2015-01-05",S,298
1,107,"Deudores diversos",NULL,NULL,"2015-01-05",S,299
2,107.01,"Funcionarios y empleados",NULL,NULL,"2015-01-05",S,300
2,107.02,"Socios y accionistas",NULL,NULL,"2015-01-05",S,301
2,107.03,"Partes relacionadas nacionales",NULL,NULL,"2015-01-05",S,302
2,107.04,"Partes relacionadas extranjeros",NULL,NULL,"2015-01-05",S,303
2,107.05,"Otros deudores diversos",NULL,NULL,"2015-01-05",S,304
1,108,"Estimación de cuentas incobrables",NULL,NULL,"2015-01-05",S,305
2,108.01,"Estimación de cuentas incobrables nacional",NULL,NULL,"2015-01-05",S,306
2,108.02,"Estimación de cuentas incobrables extranjero",NULL,NULL,"2015-01-05",S,307
2,108.03,"Estimación de cuentas incobrables nacional parte relacionada",NULL,NULL,"2015-01-05",S,308
2,108.04,"Estimación de cuentas incobrables extranjero parte relacionada",NULL,NULL,"2015-01-05",S,309
1,109,"Pagos anticipados",NULL,NULL,"2015-01-05",S,310
2,109.01,"Seguros y fianzas pagados por anticipado nacional",NULL,NULL,"2015-01-05",S,311
2,109.02,"Seguros y fianzas pagados por anticipado extranjero",NULL,NULL,"2015-01-05",S,312
2,109.03,"Seguros y fianzas pagados por anticipado nacional parte relacionada",NULL,NULL,"2015-01-05",S,313
2,109.04,"Seguros y fianzas pagados por anticipado extranjero parte relacionada",NULL,NULL,"2015-01-05",S,314
2,109.05,"Rentas pagados por anticipado nacional",NULL,NULL,"2015-01-05",S,315
2,109.06,"Rentas pagados por anticipado extranjero",NULL,NULL,"2015-01-05",S,316
2,109.07,"Rentas pagados por anticipado nacional parte relacionada",NULL,NULL,"2015-01-05",S,317
2,109.08,"Rentas pagados por anticipado extranjero parte relacionada",NULL,NULL,"2015-01-05",S,318
2,109.09,"Intereses pagados por anticipado nacional",NULL,NULL,"2015-01-05",S,319
2,109.10,"Intereses pagados por anticipado extranjero",NULL,NULL,"2015-01-05",S,320
2,109.11,"Intereses pagados por anticipado nacional parte relacionada",NULL,NULL,"2015-01-05",S,321
2,109.12,"Intereses pagados por anticipado extranjero parte relacionada",NULL,NULL,"2015-01-05",S,322
2,109.13,"Factoraje financiero pagados por anticipado nacional",NULL,NULL,"2015-01-05",S,323
2,109.14,"Factoraje financiero pagados por anticipado extranjero",NULL,NULL,"2015-01-05",S,324
2,109.15,"Factoraje financiero pagados por anticipado nacional parte relacionada",NULL,NULL,"2015-01-05",S,325
2,109.16,"Factoraje financiero pagados por anticipado extranjero parte relacionada",NULL,NULL,"2015-01-05",S,326
2,109.17,"Arrendamiento financiero pagados por anticipado nacional",NULL,NULL,"2015-01-05",S,327
2,109.18,"Arrendamiento financiero pagados por anticipado extranjero",NULL,NULL,"2015-01-05",S,328
2,109.19,"Arrendamiento financiero pagados por anticipado nacional parte relacionada",NULL,NULL,"2015-01-05",S,329
